localhost:80 127.0.0.1 - - [09/Jul/2020:11:55:19 +0000] "GET /utility/tasks?notrigger=1&key=7978abcd&pid=1982935723 HTTP/1.1" 200 587 "-" "-"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Activity/externals/scripts/core.js?c=75 HTTP/1.1" 200 4647 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Sesbasic/externals/scripts/hashtag/autosize.min.js?c=75 HTTP/1.1" 200 1308 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Sesbasic/externals/scripts/hashtag/hashtags.js?c=75 HTTP/1.1" 200 805 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Sesbasic/externals/scripts/sesJquery.js?c=75 HTTP/1.1" 200 33838 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Sesadvancedactivity/externals/scripts/core.js?c=75 HTTP/1.1" 200 10366 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Sesbasic/externals/scripts/jquery.tooltip.js?c=75 HTTP/1.1" 200 75079 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Sesbasic/externals/scripts/member/membership.js?c=75 HTTP/1.1" 200 1290 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Sesbasic/externals/scripts/customscrollbar.concat.min.js?c=75 HTTP/1.1" 200 12785 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Sesadvancedcomment/externals/scripts/core.js?c=75 HTTP/1.1" 200 14607 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Sesadvancedcomment/externals/scripts/owl.carousel.min.js?c=75 HTTP/1.1" 200 6907 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Sesbasic/externals/scripts/mention/underscore-min.js?c=75 HTTP/1.1" 200 6264 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Sesbasic/externals/scripts/core.js?c=75 HTTP/1.1" 200 3749 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Sesbasic/externals/scripts/jquery.min.js?c=75 HTTP/1.1" 200 33609 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Sesbasic/externals/scripts/mention/jquery.mentionsInput.js?c=75 HTTP/1.1" 200 11843 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Sesbasic/externals/scripts/sessmoothbox/sessmoothbox.js?c=75 HTTP/1.1" 200 2548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Sesbasic/externals/scripts/jquery.flex-images.js?c=75 HTTP/1.1" 200 1720 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Sesbasic/externals/scripts/tooltip/jquery.tooltipster.js?c=75 HTTP/1.1" 200 12333 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Seseventticket/externals/scripts/core.js?c=75 HTTP/1.1" 200 541 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Sescredit/externals/scripts/core.js?c=75 HTTP/1.1" 200 1343 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Sesevent/externals/scripts/core.js?c=75 HTTP/1.1" 200 2782 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Sesbasic/externals/scripts/zoom-image/wheelzoom.js?c=75 HTTP/1.1" 200 2135 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Sesbasic/externals/scripts/sesimagevieweradvance/sesalbumimageviewerbasic.js?c=75 HTTP/1.1" 200 5834 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Sesevent/externals/scripts/slick/slick.js?c=75 HTTP/1.1" 200 14077 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Sesgdpr/externals/scripts/core.js?c=75 HTTP/1.1" 200 1303 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:23 +0000] "GET /application/modules/Sesbasic/externals/scripts/jquery1.11.js?c=75 HTTP/1.1" 200 33819 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:24 +0000] "GET /public/core_file/1c/01/7752415b59672c1ce61c03ec9b957edd.png HTTP/1.1" 200 52396 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:24 +0000] "GET /public/user/f0/02/59c6556c86a874372d7c3bc7acfa484e.jpg HTTP/1.1" 200 2930 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:22 +0000] "GET /application/css.php?request=application/themes/serenity/theme.css&c=75 HTTP/1.1" 200 4001 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:26 +0000] "GET /application/css.php?request=application%2Fthemes%2Fserenity%2Ftheme.css&c=75&pageStart=0&pageEnd=269956 HTTP/1.1" 200 45025 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:30 +0000] "GET /application/modules/Core/externals/images/loading.gif HTTP/1.1" 200 1268 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 127.0.0.1 - - [09/Jul/2020:11:55:30 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.38 (Debian) PHP/7.4.7 (internal dummy connection)"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:30 +0000] "GET /public/banner/34/03/caf91cdf82c77709880504cd6aa232d1.jpg HTTP/1.1" 404 487 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:31 +0000] "GET /externals/font-awesome/fonts/fa-regular-400.woff2 HTTP/1.1" 200 13859 "http://localhost/externals/font-awesome/css/all.min.css?c=75" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:30 +0000] "GET /public/sesevent_event/d8/02/8ccee8cd015f87e357ca92d0d8a2572c.jpeg HTTP/1.1" 200 33074 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:30 +0000] "GET /externals/font-awesome/fonts/fa-solid-900.woff2 HTTP/1.1" 200 76004 "http://localhost/externals/font-awesome/css/all.min.css?c=75" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:30 +0000] "GET /public/sesevent_event/df/02/2490a2aaf36e6bc042caf27a4ac852c9.jpg HTTP/1.1" 200 15632 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:30 +0000] "GET /public/sesevent_event/0c/03/ab755850606ab835866e04387a613781.jpeg HTTP/1.1" 200 47539 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:32 +0000] "GET /externals/font-awesome/fonts/fa-brands-400.woff2 HTTP/1.1" 200 75611 "http://localhost/externals/font-awesome/css/all.min.css?c=75" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:32 +0000] "GET /public/sesevent_category/26/01/2598bb6a40ad850e677549b5b81cd2bd.jpeg HTTP/1.1" 200 42838 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:32 +0000] "GET /public/sesevent_category/29/01/53227959126df5be3398c4c003b8b031.jpeg HTTP/1.1" 200 39883 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:31 +0000] "GET /public/sesevent_category/fb/3be9a500304fcd58ce3243b6274d5fd5.jpeg HTTP/1.1" 200 45621 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:32 +0000] "GET /public/sesevent_category/f5/504359d92903a11f6e3ef18c00ad7e60.jpeg HTTP/1.1" 200 35635 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:32 +0000] "GET /public/sesevent_category/08/01/99e93aeced9495a0c6af6be4a99eaeef.jpeg HTTP/1.1" 200 39074 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:33 +0000] "GET /public/sesevent_category/02/01/cefa116f7a42d24980b75bba38d8e92c.jpeg HTTP/1.1" 200 58810 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:33 +0000] "GET /public/sesevent_category/fe/f8289c19014352cbef42f01670aeb5c6.jpeg HTTP/1.1" 200 24178 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:32 +0000] "GET /public/sesevent_category/05/01/4ce06a5b2dff9bc53fa7b9634502b834.jpeg HTTP/1.1" 200 48736 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:33 +0000] "GET /favicon.ico?c=75 HTTP/1.1" 200 1436 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 127.0.0.1 - - [09/Jul/2020:11:55:39 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.38 (Debian) PHP/7.4.7 (internal dummy connection)"
localhost:80 127.0.0.1 - - [09/Jul/2020:11:55:40 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.38 (Debian) PHP/7.4.7 (internal dummy connection)"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:55:39 +0000] "GET /events HTTP/1.1" 302 552 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:56:00 +0000] "GET /events/home HTTP/1.1" 200 8614 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:56:08 +0000] "GET /application/modules/Sesbasic/externals/styles/carousel.css?c=75 HTTP/1.1" 200 1108 "http://localhost/events/home" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:56:08 +0000] "GET /application/modules/Sesbasic/externals/scripts/PeriodicalExecuter.js?c=75 HTTP/1.1" 200 924 "http://localhost/events/home" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:56:08 +0000] "GET /application/modules/Sesbasic/externals/scripts/Carousel.Extra.js?c=75 HTTP/1.1" 200 1411 "http://localhost/events/home" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:56:08 +0000] "GET /application/modules/Sesbasic/externals/scripts/Carousel.js?c=75 HTTP/1.1" 200 3368 "http://localhost/events/home" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:56:08 +0000] "GET /public/sesevent_event/ac/b48e792396c0f1ed0e76cf3f14849af9.png HTTP/1.1" 200 2256 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:56:08 +0000] "GET /public/sesevent_event/c3/02/4b1ffb5b9b78e84bc7a5abc7486fad4f.jpg HTTP/1.1" 200 15631 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:56:08 +0000] "GET /public/sesevent_event/17/01/33d68fa9086e45ba9e32af4531033b05.png HTTP/1.1" 200 21321 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:56:08 +0000] "GET /public/sesevent_event/a8/bbe754f3caeb50b4c447b8c1ed10245a.jpg HTTP/1.1" 200 42936 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 192.168.208.1 - - [09/Jul/2020:11:56:08 +0000] "GET /public/sesevent_event/35/01/bc52807ab70a37278f84a1f53f3f255f.jpeg HTTP/1.1" 200 62625 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
localhost:80 127.0.0.1 - - [09/Jul/2020:11:56:16 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.38 (Debian) PHP/7.4.7 (internal dummy connection)"
